Time,Price,Lots,Side,Classification,ContributesTo,IcebergFlag,IcebergRefills,IcebergTotalVol,InversionActive,CompositePct,MarketPhase
55:18.3,7283,3,SELL,REAL,NET,ICEBERG_BID,36,264,FACE,66.3,NEUTRAL
55:18.3,7282.75,3,SELL,REAL,NET,,,,FACE,66.3,NEUTRAL
55:18.3,7283,1,SELL,REAL_SMALL,NET,ICEBERG_BID,37,265,FACE,66.4,NEUTRAL
55:18.3,7282.5,2,SELL,REAL,NET,ICEBERG_BID,38,267,FACE,66.4,NEUTRAL
55:18.3,7282.75,7,SELL,REAL,NET,,,,FACE,66.6,NEUTRAL
55:18.3,7283,2,SELL,REAL,NET,ICEBERG_BID,39,269,FACE,66.2,NEUTRAL
55:18.3,7282.75,2,SELL,REAL,NET,,,,FACE,66.2,NEUTRAL
55:18.3,7283,3,SELL,REAL,NET,ICEBERG_BID,40,272,FACE,66,NEUTRAL
55:18.3,7282.75,14,SELL,REAL,NET+TIDE,ICEBERG_BID,5,31,FACE,66,NEUTRAL
55:18.3,7283,11,SELL,REAL,NET+TIDE,ICEBERG_BID,41,283,FACE,65.8,NEUTRAL
55:18.3,7282.75,5,SELL,REAL,NET,ICEBERG_BID,6,36,FACE,65.8,NEUTRAL
55:18.4,7283,124,SELL,REAL,NET+TIDE,,,,FACE,65.7,NEUTRAL
55:18.4,7283.25,5,BUY,REAL,NET,,,,FACE,64.1,NEUTRAL
55:18.4,7283,18,SELL,REAL,NET+TIDE,,,,FACE,64.1,NEUTRAL
55:18.6,7283.25,20,SELL,REAL,NET+TIDE,ICEBERG_BID,3,162,FACE,63.7,NEUTRAL
55:18.7,7283.5,48,BUY,REAL,NET+TIDE,,,,FACE,63.7,NEUTRAL
55:18.7,7283.25,2,SELL,REAL,NET,ICEBERG_BID,4,164,FACE,64.2,NEUTRAL
55:18.7,7283.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,5,165,FACE,64.2,NEUTRAL
55:18.7,7283.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,6,166,FACE,64.2,NEUTRAL
55:18.7,7283.5,5,SELL,REAL,NET,,,,FACE,64.3,NEUTRAL
55:18.7,7283.75,14,SELL,REAL,NET+TIDE,,,,FACE,64.2,NEUTRAL
55:18.7,7284,9,BUY,REAL,NET,,,,FACE,63.9,NEUTRAL
55:18.7,7283.75,1,SELL,REAL_SMALL,NET,,,,FACE,64,NEUTRAL
55:18.8,7283.75,4,BUY,REAL,NET,,,,FACE,63.9,NEUTRAL
55:18.8,7283.5,2,BUY,REAL,NET,,,,FACE,63.9,NEUTRAL
55:18.8,7283.75,25,BUY,REAL,NET+TIDE,ICEBERG_ASK,4,40,FACE,63.8,NEUTRAL
55:18.9,7283.5,23,SELL,REAL,NET+TIDE,ICEBERG_BID,7,189,FACE,64.6,NEUTRAL
55:18.9,7283.25,43,SELL,REAL,NET+TIDE,ICEBERG_BID,4,63,FACE,64.2,NEUTRAL
55:18.9,7283.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,8,190,FACE,64,NEUTRAL
55:18.9,7283.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,5,64,FACE,64,NEUTRAL
55:18.9,7283.5,12,SELL,REAL,NET+TIDE,ICEBERG_BID,6,76,FACE,64,NEUTRAL
55:19.0,7284,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,5,41,FACE,64,NEUTRAL
55:19.0,7283.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,7,77,FACE,64,NEUTRAL
55:19.0,7283.75,9,BUY,REAL,NET,ICEBERG_ASK,6,50,FACE,63.9,NEUTRAL
55:19.0,7284,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,7,51,FACE,64,NEUTRAL
55:19.0,7283.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,8,78,FACE,64.1,NEUTRAL
55:19.0,7283.75,18,BUY,REAL,NET+TIDE,ICEBERG_ASK,8,69,FACE,64,NEUTRAL
55:19.0,7284,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,9,70,FACE,64.2,NEUTRAL
55:19.1,7283.75,6,SELL,REAL,NET,ICEBERG_BID,9,84,FACE,64.4,NEUTRAL
55:19.1,7283.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,10,85,FACE,64.3,NEUTRAL
55:19.1,7283.75,6,SELL,REAL,NET,ICEBERG_BID,11,91,FACE,64.4,NEUTRAL
55:19.1,7284,5,BUY,REAL,NET,ICEBERG_ASK,10,75,FACE,64.4,NEUTRAL
55:19.1,7283.75,19,SELL,REAL,NET+TIDE,ICEBERG_BID,12,110,FACE,64.4,NEUTRAL
55:19.2,7284,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,11,76,FACE,64.2,NEUTRAL
55:19.2,7283.75,21,SELL,REAL,NET+TIDE,ICEBERG_BID,13,131,FACE,64.2,NEUTRAL
55:19.2,7284,4,SELL,REAL,NET,ICEBERG_BID,14,135,FACE,63.9,NEUTRAL
55:19.2,7283.75,10,SELL,REAL,NET+TIDE,ICEBERG_BID,15,145,FACE,63.9,NEUTRAL
55:19.3,7284,21,SELL,REAL,NET+TIDE,,,,FACE,63.9,NEUTRAL
55:19.4,7284.25,27,SELL,REAL,NET+TIDE,,,,FACE,63.7,NEUTRAL
55:19.4,7284.5,16,BUY,REAL,NET+TIDE,,,,FACE,63.2,NEUTRAL
55:19.4,7284.25,9,SELL,REAL,NET,ICEBERG_BID,3,57,FACE,63.5,NEUTRAL
55:19.4,7284.25,1,BUY,REAL_SMALL,NET,,,,FACE,63.4,NEUTRAL
55:19.4,7284.5,1,BUY,REAL_SMALL,NET,,,,FACE,63.4,NEUTRAL
55:19.5,7284.25,23,BUY,REAL,NET+TIDE,ICEBERG_ASK,4,41,FACE,63.4,NEUTRAL
55:19.5,7284,20,BUY,REAL,NET+TIDE,ICEBERG_ASK,12,96,FACE,63.6,NEUTRAL
55:19.5,7283.75,32,BUY,REAL,NET+TIDE,ICEBERG_ASK,13,128,FACE,63.8,NEUTRAL
55:19.5,7283.75,2,SELL,REAL,NET,ICEBERG_BID,16,147,FACE,64,NEUTRAL
55:19.6,7283.5,28,SELL,REAL,NET+TIDE,ICEBERG_BID,17,175,FACE,64,NEUTRAL
55:19.6,7283.25,18,SELL,REAL,NET+TIDE,ICEBERG_BID,18,193,FACE,63.5,NEUTRAL
55:19.6,7283.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,19,194,FACE,63.4,NEUTRAL
55:19.6,7283.75,20,SELL,REAL,NET+TIDE,ICEBERG_BID,20,214,FACE,63.4,NEUTRAL
55:19.6,7283.75,9,BUY,REAL,NET,ICEBERG_ASK,5,50,FACE,63,NEUTRAL
55:19.6,7284,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,14,129,FACE,63.3,NEUTRAL
55:19.7,7283.75,8,BUY,REAL,NET,ICEBERG_ASK,15,137,FACE,63.3,NEUTRAL
55:19.7,7283.75,4,SELL,REAL,NET,ICEBERG_BID,21,218,FACE,63.3,NEUTRAL
55:19.7,7283.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,22,219,FACE,63.7,NEUTRAL
55:19.7,7283.75,4,SELL,REAL,NET,ICEBERG_BID,23,223,FACE,63.6,NEUTRAL
55:19.8,7283.75,18,BUY,REAL,NET+TIDE,ICEBERG_ASK,16,155,FACE,63.6,NEUTRAL
55:19.8,7283.5,6,BUY,REAL,NET,ICEBERG_ASK,17,161,FACE,63.6,NEUTRAL
55:19.9,7283.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,24,224,FACE,63.7,NEUTRAL
55:19.9,7283.5,10,SELL,REAL,NET+TIDE,ICEBERG_BID,25,234,FACE,63.7,NEUTRAL
55:19.9,7283.75,10,SELL,REAL,NET+TIDE,ICEBERG_BID,4,67,FACE,63.4,NEUTRAL
55:19.9,7284,33,SELL,REAL,NET+TIDE,ICEBERG_BID,5,100,FACE,63.5,NEUTRAL
55:19.9,7284,18,BUY,REAL,NET+TIDE,ICEBERG_ASK,6,68,FACE,63,NEUTRAL
55:19.9,7284.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,7,69,FACE,63.5,NEUTRAL
55:20.1,7284,23,BUY,REAL,NET+TIDE,ICEBERG_ASK,18,184,FACE,63.5,NEUTRAL
55:20.1,7283.75,12,BUY,REAL,NET+TIDE,ICEBERG_ASK,19,196,FACE,63.8,NEUTRAL
55:20.1,7283.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,26,235,FACE,63.9,NEUTRAL
55:20.2,7283.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,20,197,FACE,64,NEUTRAL
55:20.2,7283.75,18,SELL,REAL,NET+TIDE,ICEBERG_BID,6,118,FACE,64,NEUTRAL
55:20.3,7284,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,21,198,FACE,63.7,NEUTRAL
55:20.3,7283.75,12,SELL,REAL,NET+TIDE,ICEBERG_BID,7,130,FACE,63.8,NEUTRAL
55:20.3,7284,17,BUY,REAL,NET+TIDE,ICEBERG_ASK,8,86,FACE,63.7,NEUTRAL
55:20.3,7284.25,4,BUY,REAL,NET,ICEBERG_ASK,9,90,FACE,63.8,NEUTRAL
55:20.4,7284,9,BUY,REAL,NET,ICEBERG_ASK,22,207,FACE,63.8,NEUTRAL
55:20.4,7283.75,8,BUY,REAL,NET,ICEBERG_ASK,23,215,FACE,63.9,NEUTRAL
55:20.5,7283.5,12,SELL,REAL,NET+TIDE,ICEBERG_BID,27,247,FACE,64,NEUTRAL
55:20.5,7283.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,24,216,FACE,64,NEUTRAL
55:20.5,7283.5,25,SELL,REAL,NET+TIDE,ICEBERG_BID,28,272,FACE,64,NEUTRAL
55:20.5,7283.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,25,217,FACE,63.7,NEUTRAL
55:20.6,7283.5,2,SELL,REAL,NET,ICEBERG_BID,29,274,FACE,63.7,NEUTRAL
55:20.6,7283.75,15,SELL,REAL,NET+TIDE,ICEBERG_BID,8,145,FACE,63.6,NEUTRAL
55:20.6,7284,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,26,218,FACE,63.5,NEUTRAL
55:20.6,7283.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,9,146,FACE,63.5,NEUTRAL
55:20.7,7284,18,SELL,REAL,NET+TIDE,ICEBERG_BID,10,164,FACE,63.5,NEUTRAL
55:20.7,7284.25,28,SELL,REAL,NET+TIDE,ICEBERG_BID,11,192,FACE,63.2,NEUTRAL
55:20.8,7284.5,84,BUY,REAL,NET+TIDE,,,,FACE,63,NEUTRAL
55:20.8,7284.75,10,BUY,REAL,NET+TIDE,ICEBERG_ASK,10,100,FACE,63.9,NEUTRAL
55:20.8,7284.5,5,BUY,REAL,NET,,,,FACE,63.9,NEUTRAL
55:20.8,7284.75,35,BUY,REAL,NET+TIDE,ICEBERG_ASK,11,135,FACE,64,NEUTRAL
55:20.8,7284.5,13,BUY,REAL,NET+TIDE,ICEBERG_ASK,3,102,FACE,64.3,NEUTRAL
55:20.8,7284.75,10,BUY,REAL,NET+TIDE,ICEBERG_ASK,12,145,FACE,64.3,NEUTRAL
55:20.8,7284.5,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,4,103,FACE,64.4,NEUTRAL
55:20.8,7284.75,6,BUY,REAL,NET,ICEBERG_ASK,5,109,FACE,64.4,NEUTRAL
55:20.8,7285,3,BUY,REAL,NET,ICEBERG_ASK,6,112,FACE,64.5,NEUTRAL
55:20.8,7284.75,13,BUY,REAL,NET+TIDE,ICEBERG_ASK,7,125,FACE,64.3,NEUTRAL
55:20.8,7284.5,23,BUY,REAL,NET+TIDE,ICEBERG_ASK,13,168,FACE,64.7,NEUTRAL
55:20.9,7284.25,8,SELL,REAL,NET,ICEBERG_BID,12,200,FACE,64.9,NEUTRAL
55:20.9,7284.25,3,BUY,REAL,NET,ICEBERG_ASK,14,171,FACE,64.8,NEUTRAL
55:20.9,7284.25,6,SELL,REAL,NET,,,,FACE,65.1,NEUTRAL
55:21.0,7284.5,15,BUY,REAL,NET+TIDE,ICEBERG_ASK,8,140,FACE,65.1,NEUTRAL
55:21.1,7284.5,22,SELL,REAL,NET+TIDE,,,,FACE,65.3,NEUTRAL
55:21.1,7284.75,26,SELL,REAL,NET+TIDE,ICEBERG_BID,3,54,FACE,64.8,NEUTRAL
55:21.1,7285,4,BUY,REAL,NET,ICEBERG_ASK,9,144,FACE,64.5,NEUTRAL
55:21.3,7284.75,117,SELL,REAL,NET+TIDE,ICEBERG_BID,4,171,FACE,64.4,NEUTRAL
55:21.4,7284.75,7,BUY,REAL,NET,ICEBERG_ASK,10,151,FACE,63,NEUTRAL
55:21.7,7284.5,16,BUY,REAL,NET+TIDE,ICEBERG_ASK,11,167,FACE,63,NEUTRAL
55:21.8,7284.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,12,168,FACE,63.4,NEUTRAL
55:21.8,7284.5,6,BUY,REAL,NET,ICEBERG_ASK,13,174,FACE,63.4,NEUTRAL
55:21.8,7284.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,15,172,FACE,63.3,NEUTRAL
55:21.9,7284.25,12,BUY,REAL,NET+TIDE,ICEBERG_ASK,16,184,FACE,63.3,NEUTRAL
55:21.9,7284,1,SELL,REAL_SMALL,NET,ICEBERG_BID,13,201,FACE,63.4,NEUTRAL
55:22.2,7284.25,12,BUY,REAL,NET+TIDE,ICEBERG_ASK,17,196,FACE,63.5,NEUTRAL
55:22.3,7284.25,4,SELL,REAL,NET,ICEBERG_BID,5,175,FACE,63.9,NEUTRAL
55:22.3,7284.5,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,18,197,FACE,63.8,NEUTRAL
55:22.4,7284.25,2,SELL,REAL,NET,ICEBERG_BID,14,203,FACE,64.2,NEUTRAL
55:22.4,7284,1,SELL,REAL_SMALL,NET,ICEBERG_BID,15,204,FACE,64.1,NEUTRAL
55:22.6,7284.25,12,SELL,REAL,NET+TIDE,ICEBERG_BID,6,187,FACE,64.1,NEUTRAL
55:22.6,7284.5,2,BUY,REAL,NET,ICEBERG_ASK,19,199,FACE,63.9,NEUTRAL
55:22.7,7284.25,9,BUY,REAL,NET,ICEBERG_ASK,14,183,FACE,64,NEUTRAL
55:22.7,7284.5,51,BUY,REAL,NET+TIDE,ICEBERG_ASK,20,250,FACE,64.1,NEUTRAL
55:22.8,7284.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,7,188,FACE,64.5,NEUTRAL
55:22.8,7284.5,2,BUY,REAL,NET,ICEBERG_ASK,21,252,FACE,64.4,NEUTRAL
55:22.9,7284.25,13,SELL,REAL,NET+TIDE,ICEBERG_BID,16,217,FACE,64.4,NEUTRAL
55:22.9,7284.25,3,BUY,REAL,NET,ICEBERG_ASK,22,255,FACE,63.7,NEUTRAL
55:22.9,7284.25,13,SELL,REAL,NET+TIDE,ICEBERG_BID,17,230,FACE,63.8,NEUTRAL
55:22.9,7284,23,SELL,REAL,NET+TIDE,ICEBERG_BID,18,253,FACE,63.7,NEUTRAL
55:22.9,7284.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,23,256,FACE,63.2,NEUTRAL
55:23.0,7284.25,8,SELL,REAL,NET,ICEBERG_BID,8,196,FACE,63.2,NEUTRAL
55:23.0,7284.5,4,SELL,REAL,NET,ICEBERG_BID,9,200,FACE,63.1,NEUTRAL
55:23.1,7284.5,14,BUY,REAL,NET+TIDE,ICEBERG_ASK,24,270,FACE,63.2,NEUTRAL
55:23.1,7284.25,2,SELL,REAL,NET,ICEBERG_BID,10,202,FACE,63.3,NEUTRAL
55:23.1,7284.5,18,SELL,REAL,NET+TIDE,ICEBERG_BID,11,220,FACE,63.2,NEUTRAL
55:23.2,7284.75,20,SELL,REAL,NET+TIDE,ICEBERG_BID,12,240,FACE,63,NEUTRAL
55:23.2,7285,51,SELL,REAL,NET+TIDE,ICEBERG_BID,13,291,FACE,62.7,NEUTRAL
55:23.2,7284.75,10,SELL,REAL,NET+TIDE,ICEBERG_BID,14,301,FACE,62,NEUTRAL
55:23.3,7285,12,SELL,REAL,NET+TIDE,,,,FACE,61.9,NEUTRAL
55:23.3,7285.25,27,SELL,REAL,NET+TIDE,,,,FACE,61.8,NEUTRAL
55:23.3,7285.5,4,BUY,REAL,NET,,,,FACE,61.7,NEUTRAL
55:23.3,7285.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,3,40,FACE,61.5,NEUTRAL
55:23.3,7285.5,8,BUY,REAL,NET,,,,FACE,61.5,NEUTRAL
55:23.3,7285.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,4,41,FACE,61.6,NEUTRAL
55:23.3,7285.5,1,BUY,REAL_SMALL,NET,,,,FACE,61.5,NEUTRAL
55:23.5,7285.25,47,BUY,REAL,NET+TIDE,ICEBERG_ASK,4,60,FACE,61.5,NEUTRAL
55:23.6,7285.5,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,5,61,FACE,62,NEUTRAL
55:23.6,7285.25,10,SELL,REAL,NET+TIDE,ICEBERG_BID,5,51,FACE,62,NEUTRAL
55:23.6,7285.5,2,BUY,REAL,NET,ICEBERG_ASK,6,63,FACE,61.7,NEUTRAL
55:23.7,7285.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,6,52,FACE,61.7,NEUTRAL
55:23.7,7285,1,SELL,REAL_SMALL,NET,ICEBERG_BID,7,53,FACE,61.7,NEUTRAL
55:23.8,7285.25,2,SELL,REAL,NET,ICEBERG_BID,8,55,FACE,61.6,NEUTRAL
55:24.1,7285.25,41,BUY,REAL,NET+TIDE,ICEBERG_ASK,7,104,FACE,61.6,NEUTRAL
55:24.1,7285.25,2,SELL,REAL,NET,ICEBERG_BID,9,57,FACE,61.5,NEUTRAL
55:24.1,7285.5,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,8,105,FACE,61.1,NEUTRAL
55:24.2,7285.5,24,SELL,REAL,NET+TIDE,ICEBERG_BID,10,81,FACE,61.3,NEUTRAL
55:24.2,7285.5,1,BUY,REAL_SMALL,NET,,,,FACE,61,NEUTRAL
55:24.2,7285.75,4,BUY,REAL,NET,ICEBERG_ASK,9,109,FACE,61,NEUTRAL
55:24.3,7285.5,28,BUY,REAL,NET+TIDE,ICEBERG_ASK,10,137,FACE,61.3,NEUTRAL
55:24.3,7285.25,7,SELL,REAL,NET,ICEBERG_BID,11,88,FACE,61.3,NEUTRAL
55:24.3,7285.5,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,11,138,FACE,61.2,NEUTRAL
55:24.6,7285.25,10,BUY,REAL,NET+TIDE,ICEBERG_ASK,12,148,FACE,61.3,NEUTRAL
55:24.6,7285,11,SELL,REAL,NET+TIDE,ICEBERG_BID,12,99,FACE,61.5,NEUTRAL
55:24.7,7285.25,15,BUY,REAL,NET+TIDE,ICEBERG_ASK,13,163,FACE,61.4,NEUTRAL
55:24.8,7285,10,BUY,REAL,NET+TIDE,ICEBERG_ASK,14,173,FACE,61.6,NEUTRAL
55:24.9,7284.75,18,SELL,REAL,NET+TIDE,ICEBERG_BID,13,117,FACE,62.2,NEUTRAL
55:25.0,7284.75,13,BUY,REAL,NET+TIDE,ICEBERG_ASK,15,196,FACE,62.3,NEUTRAL
55:25.1,7284.5,19,BUY,REAL,NET+TIDE,ICEBERG_ASK,16,215,FACE,62.6,NEUTRAL
55:25.2,7284.5,22,SELL,REAL,NET+TIDE,ICEBERG_BID,14,139,FACE,62.7,NEUTRAL
55:25.2,7284.75,20,SELL,REAL,NET+TIDE,ICEBERG_BID,15,159,FACE,62.7,NEUTRAL
55:25.2,7285,25,SELL,REAL,NET+TIDE,ICEBERG_BID,16,184,FACE,62.7,NEUTRAL
55:25.3,7285.25,25,SELL,REAL,NET+TIDE,ICEBERG_BID,17,209,FACE,62.4,NEUTRAL
55:25.3,7285.5,23,SELL,REAL,NET+TIDE,,,,FACE,62.3,NEUTRAL
55:25.3,7285.75,44,SELL,REAL,NET+TIDE,,,,FACE,62.1,NEUTRAL
55:25.4,7286,29,SELL,REAL,NET+TIDE,,,,FACE,61.6,NEUTRAL
55:25.4,7286.25,30,SELL,REAL,NET+TIDE,,,,FACE,61.3,NEUTRAL
55:25.4,7286.5,19,BUY,REAL,NET+TIDE,,,,FACE,61,NEUTRAL
55:25.4,7286,1,SELL,REAL_SMALL,NET,ICEBERG_BID,3,74,FACE,61.2,NEUTRAL
55:25.4,7286.25,9,SELL,REAL,NET,,,,FACE,61.3,NEUTRAL
55:25.4,7286.5,1,BUY,REAL_SMALL,NET,,,,FACE,61.2,NEUTRAL
55:25.4,7286.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,3,40,FACE,61.3,NEUTRAL
55:25.4,7286.5,3,BUY,REAL,NET,,,,FACE,61.2,NEUTRAL
55:25.4,7286.5,3,SELL,REAL,NET,ICEBERG_BID,4,77,FACE,61.2,NEUTRAL
55:25.5,7286,5,SELL,REAL,NET,ICEBERG_BID,4,45,FACE,61.2,NEUTRAL
55:25.5,7286.5,6,SELL,REAL,NET,ICEBERG_BID,5,83,FACE,61.2,NEUTRAL
55:25.5,7286,3,SELL,REAL,NET,ICEBERG_BID,6,86,FACE,61.2,NEUTRAL
55:25.5,7286.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,5,46,FACE,61.2,NEUTRAL
55:25.5,7286.5,2,SELL,REAL,NET,ICEBERG_BID,6,48,FACE,61.2,NEUTRAL
55:25.5,7286.75,8,BUY,REAL,NET,,,,FACE,61.2,NEUTRAL
55:25.5,7286.25,2,SELL,REAL,NET,ICEBERG_BID,7,88,FACE,61.4,NEUTRAL
55:25.5,7286,1,SELL,REAL_SMALL,NET,ICEBERG_BID,8,89,FACE,61.4,NEUTRAL
55:25.5,7285.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,9,90,FACE,61.4,NEUTRAL
55:25.5,7286,1,SELL,REAL_SMALL,NET,ICEBERG_BID,7,49,FACE,61.4,NEUTRAL
55:25.5,7286.25,3,SELL,REAL,NET,ICEBERG_BID,8,52,FACE,61.5,NEUTRAL
55:25.5,7286.5,4,SELL,REAL,NET,ICEBERG_BID,9,56,FACE,61.3,NEUTRAL
55:25.5,7286.25,4,SELL,REAL,NET,ICEBERG_BID,10,60,FACE,61.4,NEUTRAL
55:25.5,7286.5,1,BUY,REAL_SMALL,NET,,,,FACE,61.5,NEUTRAL
55:25.5,7286.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,11,61,FACE,61.8,NEUTRAL
55:25.5,7286.5,7,BUY,REAL,NET,,,,FACE,62.1,NEUTRAL
55:25.5,7286.25,5,SELL,REAL,NET,ICEBERG_BID,12,66,FACE,62.4,NEUTRAL
55:25.5,7286.5,2,BUY,REAL,NET,,,,FACE,62.8,NEUTRAL
55:25.5,7286.25,10,SELL,REAL,NET+TIDE,ICEBERG_BID,10,100,FACE,62.9,NEUTRAL
55:25.5,7286,1,SELL,REAL_SMALL,NET,ICEBERG_BID,13,67,FACE,62.9,NEUTRAL
55:25.6,7286.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,11,101,FACE,63.1,NEUTRAL
55:25.6,7286,1,SELL,REAL_SMALL,NET,ICEBERG_BID,14,68,FACE,62.9,NEUTRAL
55:25.6,7286.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,12,102,FACE,62.7,NEUTRAL
55:25.6,7286,5,SELL,REAL,NET,ICEBERG_BID,15,73,FACE,62.4,NEUTRAL
55:25.6,7286.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,13,103,FACE,62,NEUTRAL
55:25.6,7286,8,SELL,REAL,NET,ICEBERG_BID,14,111,FACE,61.7,NEUTRAL
55:25.6,7285.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,15,112,FACE,61.3,NEUTRAL
55:25.6,7286,2,SELL,REAL,NET,ICEBERG_BID,16,114,FACE,61.2,NEUTRAL
55:25.6,7285.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,17,115,FACE,60.9,NEUTRAL
55:25.6,7286,13,SELL,REAL,NET+TIDE,ICEBERG_BID,16,86,FACE,60.7,NEUTRAL
55:25.6,7286.25,31,SELL,REAL,NET+TIDE,ICEBERG_BID,17,117,FACE,60.4,NEUTRAL
55:25.6,7286.5,9,BUY,INVERTED,NET,ICEBERG_ASK,6,30,INVERT,59.9,NEUTRAL
55:25.6,7286.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,7,31,FACE,59.8,NEUTRAL
55:25.7,7286.5,17,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,8,48,INVERT,59.7,NEUTRAL
55:25.7,7286.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,9,49,FACE,59.4,NEUTRAL
55:25.7,7286.5,7,BUY,INVERTED,NET,ICEBERG_ASK,10,56,INVERT,59.4,NEUTRAL
55:25.7,7286.25,10,SELL,INVERTED,NET+TIDE,ICEBERG_BID,18,127,INVERT,59.3,NEUTRAL
55:25.7,7286.5,13,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,11,69,INVERT,59.5,NEUTRAL
55:25.7,7286.75,17,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,12,86,INVERT,59.1,NEUTRAL
55:25.7,7286.5,14,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,13,100,INVERT,58.9,NEUTRAL
55:25.7,7286.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,14,101,FACE,58.7,NEUTRAL
55:25.7,7286.5,7,BUY,INVERTED,NET,ICEBERG_ASK,15,108,INVERT,58.7,NEUTRAL
55:25.7,7286.25,3,SELL,INVERTED,NET,ICEBERG_BID,19,130,INVERT,58.4,NEUTRAL
55:25.7,7286.5,5,BUY,INVERTED,NET,ICEBERG_ASK,16,113,INVERT,58.4,NEUTRAL
55:25.8,7286.25,4,SELL,INVERTED,NET,ICEBERG_BID,20,134,INVERT,58.2,NEUTRAL
55:25.8,7286.5,3,BUY,INVERTED,NET,ICEBERG_ASK,17,116,INVERT,57.8,NEUTRAL
55:25.8,7286.25,8,SELL,INVERTED,NET,ICEBERG_BID,21,142,INVERT,57.8,NEUTRAL
55:25.9,7286.5,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,18,117,FACE,57.5,NEUTRAL
55:25.9,7286.25,2,SELL,INVERTED,NET,ICEBERG_BID,22,144,INVERT,57.5,NEUTRAL
55:26.1,7286.5,5,BUY,INVERTED,NET,ICEBERG_ASK,19,122,INVERT,57,NEUTRAL
55:26.1,7286.25,17,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,3,37,INVERT,57.2,NEUTRAL
55:26.1,7286,1,SELL,REAL_SMALL,NET,ICEBERG_BID,23,145,FACE,56.9,NEUTRAL
55:26.2,7286.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,20,123,FACE,57.1,NEUTRAL
55:26.2,7286.25,9,SELL,INVERTED,NET,ICEBERG_BID,24,154,INVERT,57,NEUTRAL
55:26.2,7286.5,16,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,21,139,INVERT,57.1,NEUTRAL
55:26.3,7286.25,13,SELL,INVERTED,NET+TIDE,ICEBERG_BID,25,167,INVERT,56.7,NEUTRAL
55:26.3,7286.5,6,SELL,INVERTED,NET,ICEBERG_BID,26,173,INVERT,56.8,NEUTRAL
55:26.4,7286.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,22,140,FACE,56.9,NEUTRAL
55:26.5,7286.5,2,BUY,INVERTED,NET,ICEBERG_ASK,23,142,INVERT,56.9,NEUTRAL
55:26.5,7286.75,20,SELL,INVERTED,NET+TIDE,,,,INVERT,56.9,NEUTRAL
